Date ;Region id ;Region ;DL ;Danger level ;Problem order ;Problem ;Cause/ weaklayer ;Type ;Size ;Trigger ;Probability ;Distribution
2014-12-24 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2014-12-25 ;110 ;Senja ;3 ;3 Betydelig ;1 ;Nysnø ;Dårlig binding mellom glatt skare og overliggende snø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2014-12-25 ;110 ;Senja ;3 ;3 Betydelig ;2 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2014-12-26 ;110 ;Senja ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Mange bratte heng
2014-12-26 ;110 ;Senja ;4 ;4 Stor ;2 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2014-12-27 ;110 ;Senja ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Sannsynlig  ;Mange bratte heng
2014-12-27 ;110 ;Senja ;4 ;4 Stor ;2 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Mange bratte heng
2014-12-28 ;110 ;Senja ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Mange bratte heng
2014-12-28 ;110 ;Senja ;4 ;4 Stor ;2 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Mange bratte heng
2014-12-29 ;110 ;Senja ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Sannsynlig  ;Mange bratte heng
2014-12-29 ;110 ;Senja ;3 ;3 Betydelig ;2 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Mange bratte heng
2014-12-30 ;110 ;Senja ;4 ;4 Stor ;1 ;Våt snø ;Regn / temperaturstigning / soloppvarming  ;Våte flakskred ;3 - Store ;Naturlig utløst ;Sannsynlig  ;Mange bratte heng
2014-12-30 ;110 ;Senja ;4 ;4 Stor ;2 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Sannsynlig  ;Mange bratte heng
2014-12-31 ;110 ;Senja ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket overflaterim ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2014-12-31 ;110 ;Senja ;3 ;3 Betydelig ;2 ;Våt snø ;Regn / temperaturstigning / soloppvarming  ;Våte flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2014-12-31 ;110 ;Senja ;3 ;3 Betydelig ;3 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-01 ;110 ;Senja ;3 ;3 Betydelig ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-01 ;110 ;Senja ;3 ;3 Betydelig ;2 ;Våt snø ;Regn / temperaturstigning / soloppvarming  ;Våte flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-02 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-03 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-04 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-05 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-06 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-07 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-08 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-09 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-10 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-11 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-12 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-13 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-14 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-15 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-16 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-17 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-18 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-19 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-20 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-21 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-22 ;110 ;Senja ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Lite sannsynlig  ;Få bratte heng
2015-01-23 ;110 ;Senja ;1 ;1 Liten ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Lite sannsynlig  ;Få bratte heng
2015-01-24 ;110 ;Senja ;1 ;1 Liten ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Lite sannsynlig  ;Få bratte heng
2015-01-25 ;110 ;Senja ;1 ;1 Liten ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Lite sannsynlig  ;Få bratte heng
2015-01-26 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-27 ;110 ;Senja ;2 ;2 Moderat ;1 ;Nysnø ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-27 ;110 ;Senja ;2 ;2 Moderat ;2 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-28 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-29 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-30 ;110 ;Senja ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-01-30 ;110 ;Senja ;2 ;2 Moderat ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-31 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-01-31 ;110 ;Senja ;2 ;2 Moderat ;2 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-02-01 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-02-01 ;110 ;Senja ;2 ;2 Moderat ;2 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2015-02-02 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-02-03 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2015-02-04 ;110 ;Senja ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø over skarelag ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
