Dato	Region	Faregrad	Faregrad	Svakt lag
2014-12-24	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-25	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-25	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-26	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-26	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-27	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-27	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-28	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-28	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-29	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-29	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-30	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-30	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-31	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2014-12-31	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-01-01	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-01-02	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-03	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-04	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-05	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-06	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-07	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-08	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-09	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-10	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-11	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-12	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-13	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-14	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-15	Sunnmøre	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-15	Sunnmøre	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-01-16	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-17	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-18	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-19	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-20	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-21	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-21	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-22	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-22	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-23	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-23	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-24	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-24	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-25	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-25	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-26	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-26	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-27	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-27	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-01-28	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-28	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-01-29	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-30	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-31	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-01	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-02	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-03	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-04	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-04	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-05	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-05	Sunnmøre	3	3 Betydelig	Kantkornet snø under skarelag
2015-02-06	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-06	Sunnmøre	3	3 Betydelig	Kantkornet snø under skarelag
2015-02-07	Sunnmøre	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-07	Sunnmøre	4	4 Stor	Kantkornet snø under skarelag
2015-02-08	Sunnmøre	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-08	Sunnmøre	4	4 Stor	Regn / temperaturstigning / soloppvarming
2015-02-09	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-09	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-10	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-10	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-11	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-11	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-12	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-12	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-13	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-13	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-14	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-14	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-02-15	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-16	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-17	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-18	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-18	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-19	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-19	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-20	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-20	Sunnmøre	2	2 Moderat	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-02-21	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-22	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-22	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-23	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-23	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-02-24	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-25	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-26	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-27	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-28	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-01	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-02	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-03	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-04	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-05	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-06	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-07	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-07	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-08	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-08	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-09	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-09	Sunnmøre	3	3 Betydelig	Snødekket er gjennomfuktet og ustabilt fra bakken
2015-03-10	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-11	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-12	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-13	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-13	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-14	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-14	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-15	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-15	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-16	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-17	Sunnmøre	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-03-17	Sunnmøre	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-03-18	Sunnmøre	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-03-18	Sunnmøre	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-03-19	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-20	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-21	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-21	Sunnmøre	2	2 Moderat	Ubundet løs snø
2015-03-22	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-23	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-24	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-25	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-25	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-26	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-26	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-27	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-28	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-29	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-30	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-30	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-31	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-01	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-02	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-03	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-03	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-04	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-05	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-06	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-06	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-07	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-07	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-08	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-08	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-08	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-09	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-09	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-09	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-10	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-10	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-11	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-11	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-04-11	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-12	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-12	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-13	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-13	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-14	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-14	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-14	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-15	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-15	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-16	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-16	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-17	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-17	Sunnmøre	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-18	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-18	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-19	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-19	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-20	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-20	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-04-21	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-21	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-22	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-22	Sunnmøre	2	2 Moderat	Dårlig binding mellom glatt skare og overliggende snø
2015-04-23	Sunnmøre	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-23	Sunnmøre	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-04-24	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-25	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-26	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-27	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-28	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-28	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-29	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-30	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-30	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-01	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-01	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-05-02	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-02	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-05-03	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-05-03	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-04	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-05-04	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-06	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-07	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-08	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-09	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-10	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-11	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-11	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-12	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-12	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-13	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-13	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-14	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-14	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-15	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-15	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-16	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-16	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-17	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-17	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-18	Sunnmøre	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-19	Sunnmøre	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-20	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-20	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-21	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-22	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-23	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-24	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-25	Sunnmøre	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-26	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-26	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-27	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-27	Sunnmøre	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-28	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-29	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-30	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-31	Sunnmøre	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2014-12-02	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-03	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2014-12-03	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-04	Fjordane	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2014-12-05	Fjordane	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2014-12-06	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-07	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-08	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-09	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-10	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-11	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-12	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-13	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-14	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-14	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-15	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-16	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-16	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-17	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2014-12-18	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-18	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-19	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-19	Fjordane	3	3 Betydelig	Ubundet løs snø
2014-12-20	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-21	Fjordane	4	4 Stor	Regn / temperaturstigning / soloppvarming
2014-12-21	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-22	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-23	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-24	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-25	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-26	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-26	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-27	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-27	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-28	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-28	Fjordane	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2014-12-29	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-29	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-30	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-30	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2014-12-31	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2014-12-31	Fjordane	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-01-01	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-01-02	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-02	Fjordane	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-01-03	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-04	Fjordane	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-01-05	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-06	Fjordane	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-07	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-08	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-09	Fjordane	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-10	Fjordane	4	4 Stor	Nedsnødd eller nedføyket svakt lag med løs nysnø
